Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:13:20.940,GAZE_CHANGE,STOPPED READING,Center,
10:13:21.463,TIMER_STOP,STOPPED READING,Blinking,6.85
10:13:21.470,STATUS_CHANGE,READING,Blinking,
10:13:22.415,TIMER_START,READING,Down,0.0
10:13:22.415,GAZE_CHANGE,READING,Down,
10:13:22.445,GAZE_CHANGE,READING,Right,
10:13:22.594,GAZE_CHANGE,READING,Down,
10:13:22.738,GAZE_CHANGE,READING,Right,
10:13:22.836,GAZE_CHANGE,READING,Center,
10:13:22.861,GAZE_CHANGE,READING,Down,
10:13:22.892,GAZE_CHANGE,READING,Center,
10:13:22.905,GAZE_CHANGE,READING,Right,
10:13:22.962,GAZE_CHANGE,READING,Down,
